filename,object,date_obs,mjd_obs,instrument,telescope,arcfile,prog_id,pro_catg,dpr_catg,dpr_type,dpr_tech,ra_deg,dec_deg
ADP.2019-09-04T13_34_26.155.fits,u39,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.155.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.099972222221
ADP.2019-09-04T13_34_26.157.fits,t43,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.157.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6282499999986,-69.099972222221
ADP.2019-09-04T13_34_26.159.fits,u42,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.159.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.0666388888877
ADP.2019-09-04T13_34_26.161.fits,t17,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.161.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1444166666655
ADP.2019-09-04T13_34_26.163.fits,u07,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.163.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.0555277777766
ADP.2019-09-04T13_34_26.165.fits,u41,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.165.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.0777499999988
ADP.2019-09-04T13_34_26.167.fits,u20,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.167.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.1555277777766
ADP.2019-09-04T13_34_26.169.fits,u28,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.169.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8774583333319,-69.1666388888877
ADP.2019-09-04T13_34_26.171.fits,u08,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.171.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.1110833333322
ADP.2019-09-04T13_34_26.173.fits,u33,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.173.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.1666388888877
ADP.2019-09-04T13_34_26.175.fits,t38,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.175.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6282499999986,-69.1666388888877
ADP.2019-09-04T13_34_26.177.fits,u30,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.177.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.0444166666655
ADP.2019-09-04T13_34_26.179.fits,t03,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.179.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1221944444433
ADP.2019-09-04T13_34_26.181.fits,t16,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.181.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5036666666652,-69.1333055555544
ADP.2019-09-04T13_34_26.183.fits,t41,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.183.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6282499999986,-69.1110833333322
ADP.2019-09-04T13_34_26.185.fits,t50,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.185.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.0221944444433
ADP.2019-09-04T13_34_26.187.fits,t11,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.187.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.0333055555544
ADP.2019-09-04T13_34_26.189.fits,u07,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.189.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.0555277777766
ADP.2019-09-04T13_34_26.191.fits,t24,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.191.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0444166666655
ADP.2019-09-04T13_34_26.193.fits,t33,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.193.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.0555277777766
ADP.2019-09-04T13_34_26.195.fits,t17,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.195.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5036666666652,-69.1110833333322
ADP.2019-09-04T13_34_26.197.fits,t22,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.197.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0666388888877
ADP.2019-09-04T13_34_26.199.fits,t52,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.199.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.0444166666655
ADP.2019-09-04T13_34_26.201.fits,u27,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.201.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.0221944444433
ADP.2019-09-04T13_34_26.203.fits,t45,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.203.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.1444166666655
ADP.2019-09-04T13_34_26.205.fits,t47,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.205.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.1666388888877
ADP.2019-09-04T13_34_26.207.fits,u39,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.207.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.099972222221
ADP.2019-09-04T13_34_26.209.fits,u20,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.209.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.1333055555544
ADP.2019-09-04T13_34_26.211.fits,t54,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.211.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.0221944444433
ADP.2019-09-04T13_34_26.213.fits,t30,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.213.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1555277777766
ADP.2019-09-04T13_34_26.215.fits,t30,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.215.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1555277777766
ADP.2019-09-04T13_34_26.217.fits,t46,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.217.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.1333055555544
ADP.2019-09-04T13_34_26.219.fits,t26,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.219.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0221944444433
ADP.2019-09-04T13_34_26.221.fits,u23,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.221.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.1221944444433
ADP.2019-09-04T13_34_26.223.fits,t27,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.223.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1221944444433
ADP.2019-09-04T13_34_26.225.fits,t02,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.225.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1333055555544
ADP.2019-09-04T13_34_26.227.fits,t18,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.227.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1333055555544
ADP.2019-09-04T13_34_26.229.fits,t07,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.229.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4725416666653,-69.099972222221
ADP.2019-09-04T13_34_26.231.fits,u20,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.231.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.1555277777766
ADP.2019-09-04T13_34_26.233.fits,t04,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.233.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1110833333322
ADP.2019-09-04T13_34_26.235.fits,t28,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.235.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1333055555544
ADP.2019-09-04T13_34_26.237.fits,t27,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.237.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1444166666655
ADP.2019-09-04T13_34_26.239.fits,t56,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.239.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.1110833333322
ADP.2019-09-04T13_34_26.241.fits,t31,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.241.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.0777499999988
ADP.2019-09-04T13_34_26.243.fits,t28,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.243.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1333055555544
ADP.2019-09-04T13_34_26.245.fits,u15,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.245.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7839999999986,-69.099972222221
ADP.2019-09-04T13_34_26.247.fits,u12,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.247.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7839999999986,-69.1333055555544
ADP.2019-09-04T13_34_26.249.fits,t25,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.249.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1666388888877
ADP.2019-09-04T13_34_26.251.fits,u22,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.251.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.099972222221
ADP.2019-09-04T13_34_26.253.fits,t28,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.253.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1110833333322
ADP.2019-09-04T13_34_26.255.fits,t50,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.255.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.0666388888877
ADP.2019-09-04T13_34_26.257.fits,u03,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.257.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7217083333319,-69.0555277777766
ADP.2019-09-04T13_34_26.259.fits,u27,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.259.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.0555277777766
ADP.2019-09-04T13_34_26.261.fits,t16,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.261.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5036666666652,-69.1221944444433
ADP.2019-09-04T13_34_26.263.fits,u05,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.263.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.1555277777766
ADP.2019-09-04T13_34_26.265.fits,u06,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.265.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.1444166666655
ADP.2019-09-04T13_34_26.267.fits,t18,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.267.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1333055555544
ADP.2019-09-04T13_34_26.269.fits,t50,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.269.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.0666388888877
ADP.2019-09-04T13_34_26.271.fits,u08,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.271.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.1110833333322
ADP.2019-09-04T13_34_26.273.fits,t38,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.273.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5971249999985,-69.1333055555544
ADP.2019-09-04T13_34_26.275.fits,t12,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.275.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.0221944444433
ADP.2019-09-04T13_34_26.277.fits,t16,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.277.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5036666666652,-69.1333055555544
ADP.2019-09-04T13_34_26.279.fits,u35,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.279.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.1444166666655
ADP.2019-09-04T13_34_26.281.fits,t22,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.281.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0666388888877
ADP.2019-09-04T13_34_26.283.fits,t49,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.283.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.0777499999988
ADP.2019-09-04T13_34_26.285.fits,t13,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.285.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4725416666653,-69.0221944444433
ADP.2019-09-04T13_34_26.287.fits,t07,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.287.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4725416666653,-69.099972222221
ADP.2019-09-04T13_34_26.289.fits,t08,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.289.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4725416666653,-69.0888611111099
ADP.2019-09-04T13_34_26.291.fits,u26,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.291.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.0888611111099
ADP.2019-09-04T13_34_26.293.fits,u26,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.293.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.0888611111099
ADP.2019-09-04T13_34_26.295.fits,u12,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.295.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7839999999986,-69.1333055555544
ADP.2019-09-04T13_34_26.297.fits,t56,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.297.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.1110833333322
ADP.2019-09-04T13_34_26.299.fits,t44,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.299.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6282499999986,-69.0888611111099
ADP.2019-09-04T13_34_26.301.fits,u30,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.301.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8774583333319,-69.1444166666655
ADP.2019-09-04T13_34_26.303.fits,t04,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.303.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1110833333322
ADP.2019-09-04T13_34_26.305.fits,u03,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.305.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7217083333319,-69.0221944444433
ADP.2019-09-04T13_34_26.307.fits,t01,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.307.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1666388888877
ADP.2019-09-04T13_34_26.309.fits,u44,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.309.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.0444166666655
ADP.2019-09-04T13_34_26.311.fits,u05,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.311.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.099972222221
ADP.2019-09-04T13_34_26.313.fits,t59,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.313.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.0555277777766
ADP.2019-09-04T13_34_26.315.fits,u04,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.315.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7217083333319,-69.0444166666655
ADP.2019-09-04T13_34_26.317.fits,u28,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.317.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8151249999986,-69.0444166666655
ADP.2019-09-04T13_34_26.319.fits,t48,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.319.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6594166666653,-69.1110833333322
ADP.2019-09-04T13_34_26.321.fits,t26,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.321.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0221944444433
ADP.2019-09-04T13_34_26.323.fits,u06,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.323.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7528333333319,-69.0888611111099
ADP.2019-09-04T13_34_26.325.fits,t59,2003-12-03T02:52:22.540,52976.11970533,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.325.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.0555277777766
ADP.2019-09-04T13_34_26.327.fits,t03,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.327.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.1221944444433
ADP.2019-09-04T13_34_26.329.fits,t39,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.329.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6282499999986,-69.1555277777766
ADP.2019-09-04T13_34_26.331.fits,u30,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.331.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8774583333319,-69.1444166666655
ADP.2019-09-04T13_34_26.333.fits,u30,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.333.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.0444166666655
ADP.2019-09-04T13_34_26.335.fits,t25,2003-12-03T04:37:30.720,52976.19271667,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.335.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.1666388888877
ADP.2019-09-04T13_34_26.337.fits,t51,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.337.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.1666388888877
ADP.2019-09-04T13_34_26.339.fits,t23,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.339.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.0555277777766
ADP.2019-09-04T13_34_26.341.fits,u10,2003-12-03T02:30:32.164,52976.10453894,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.341.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7839999999986,-69.1555277777766
ADP.2019-09-04T13_34_26.343.fits,t34,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.343.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.0444166666655
ADP.2019-09-04T13_34_26.345.fits,t19,2003-12-03T02:41:30.802,52976.11216207,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.345.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5348333333319,-69.099972222221
ADP.2019-09-04T13_34_26.347.fits,u26,2003-12-03T04:26:30.672,52976.18507722,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.347.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.8462916666652,-69.0333055555544
ADP.2019-09-04T13_34_26.349.fits,t54,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.349.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.6905416666652,-69.1333055555544
ADP.2019-09-04T13_34_26.351.fits,u13,2003-12-03T03:03:21.958,52976.12733748,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.351.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.7839999999986,-69.1221944444433
ADP.2019-09-04T13_34_26.353.fits,t07,2003-12-03T03:14:13.205,52976.13487507,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.353.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.4413749999986,-69.0777499999988
ADP.2019-09-04T13_34_26.355.fits,u41,2003-12-03T02:19:40.767,52976.09699962,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.355.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.9085833333319,-69.0777499999988
ADP.2019-09-04T13_34_26.357.fits,t29,2003-12-03T04:48:28.838,52976.20033378,GIRAFFE,ESO-VLT-U2,ADP.2019-09-04T13:34:26.357.fits,072.C-0348(A),SCIENCE_RBNSPEC_IDP,,,,84.5659583333319,-69.1666388888877
