name,quality_class,quality_score,redchi,r0_over_rfitmax,s0_arcsec,noise_fraction,max_residual_run,n_active_flags,active_flags
LVM-30Dor-6563_H7,D,11,0.5560383234013294,0.2610327981921336,0.100000538462233,0.7432025940916344,5,7,sig2_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_G4,D,11,0.7645433323987281,0.1127947567049322,1.4999999992393425,0.541684964010846,7,6,s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_s0_arcsec; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_F3,D,10,0.9242329756860932,0.7546848887242066,0.7691516344114411,2.2123765112918983e-09,10,7,noise_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; systematic_residuals
LVM-30Dor-6563_G35,D,10,0.5944359744635543,1.9653421919028708,0.1000000388721322,0.508820589789688,4,7,sig2_near_bound; s0_near_bound; large_sig2_uncertainty; large_s0_uncertainty; r0_larger_than_fit_range; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_D18,D,10,0.8658635429074517,0.0898623286930393,1.4999999993437152,0.2581653981928394,9,6,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_F6,D,10,0.8393130755865371,0.2137159052188149,0.1000001102441386,0.8638489263962531,4,6,sig2_near_bound; s0_near_bound; large_s0_uncertainty; large_m_uncertainty; large_noise_fraction; systematic_residuals
LVM-30Dor-6563_G26,D,10,0.9923424113139288,0.1106025868356032,1.499999999729837,0.1045671527976836,8,6,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_H18,D,10,0.9793629731176624,0.1051424879341252,1.499998655725973,0.0888270043239824,7,6,s0_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_m_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_B7,D,9,0.5139548232683624,0.1266984815325632,1.4999999843539178,1.5877753077223725e-13,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_C13,D,9,0.7611909749933237,0.2378409912523835,1.4999999987059522,0.0998943439001139,9,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_C4,D,9,0.736438817657848,0.252524703167471,1.4999999999706288,2.989697808439686e-11,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D10,D,9,0.8367766097507544,0.0970454198203181,0.1000000000583398,0.0863044080684542,7,6,m_near_bound; s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals
LVM-30Dor-6563_D16,D,9,0.8278648173082991,0.1777020172610111,1.4999999280316003,3.3583513004451544e-11,6,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D17,D,9,0.944540290930887,0.1656126044651891,1.4999999938543929,1.9981128190041382e-11,11,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D19,D,9,0.6400330538376998,0.1659197258914151,1.499999999952389,0.1074741281451808,4,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_D8,D,9,0.9032158417370968,0.2086616565523683,1.4999999781348008,1.2617636693215562e-09,5,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E2,D,9,0.867508170857496,0.344591601789012,0.1000000021929813,0.1728110595097574,5,6,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals
LVM-30Dor-6563_E25,D,9,0.8165254508910947,0.1331277015622357,1.4999999943213294,0.0121369816473564,8,6,s0_near_bound; noise_near_bound; large_s0_uncertainty; large_noise_uncertainty; large_s0_arcsec; systematic_residuals
LVM-30Dor-6563_E5,D,9,0.6126289032613983,0.4529595771879512,0.1000000001108967,0.1636076583738308,6,6,s0_near_bound; large_r0_uncertainty; large_sig2_uncertainty; large_s0_uncertainty; large_noise_uncertainty; systematic_residuals
